 YSI data from 1 mab at station 11 2007, times are edt
     date    depth     temp     cond       do     turb      chl     batv
 199.8750   19.378   12.110  194.000    2.570  449.500   -0.100   13.000
 199.8958   19.399   12.130  195.000    3.200  301.600    0.600   13.000
 199.9167   19.388   12.100  195.000    2.960  305.800    0.000   13.000
 199.9375   19.363   12.130  195.000    3.020  332.200    0.000   13.000
 199.9583   19.383   12.120  195.000    3.050  345.800    0.000   13.000
 199.9792   19.384   12.050  194.000    2.930  356.800    0.000   12.900
 200.0000   19.408   12.030  194.000    2.930  363.100   -0.700   13.000
 200.0208   19.407   12.010  194.000    2.850  368.400   -0.300   13.000
 200.0417   19.379   11.990  194.000    2.790  371.200   -0.300   13.000
 200.0625   19.357   11.980  194.000    2.770  374.600   -0.500   13.000
 200.0833   19.372   11.980  194.000    2.900  374.400   -0.700   13.000
 200.1042   19.373   11.980  194.000    3.460  375.100    0.000   13.000
 200.1250   19.399   11.980  194.000    3.450  376.700   -0.400   12.900
 200.1458   19.388   11.980  194.000    3.450  378.700   -0.600   13.000
 200.1667   19.387   11.970  194.000    3.550  380.000   -0.800   13.000
 200.1875   19.414   11.970  194.000    3.630  382.000    0.200   13.000
 200.2083   19.405   11.960  194.000    3.750  382.700    0.000   13.000
 200.2292   19.421   11.960  193.000    3.830  384.700   -0.600   13.000
 200.2500   19.387   11.970  194.000    3.850  378.900   -0.800   13.000
 200.2708   19.366   11.960  194.000    4.030  358.000   -1.100   13.000
 200.2917   19.359   11.970  193.000    4.130  338.900   -1.000   12.900
 200.3125   19.338   11.960  193.000    4.190  314.700   -0.800   12.900
 200.3333   19.339   11.960  193.000    4.270  307.600   -0.100   12.900
 200.3542   19.378   11.960  193.000    4.430  283.000   -0.500   13.000
 200.3750   19.389   11.950  193.000    4.590  259.300   -1.100   12.900
 200.3958   19.399   11.940  193.000    4.750  222.400   -0.800   12.900
 200.4167   19.423   11.930  193.000    4.800  216.600   -0.700   13.000
 200.4375   19.417   11.920  193.000    4.850  215.200   -0.600   12.900
 200.4583   19.442   11.900  193.000    4.900  203.600    0.600   12.900
 200.4792   19.421   11.900  193.000    5.000  203.300   -0.300   13.000
 200.5000   19.396   11.890  193.000    5.030  203.100   -0.600   12.900
 200.5208   19.389   11.900  193.000    5.070  203.400   -0.800   12.900
 200.5417   19.414   11.890  193.000    5.150  204.600   -0.300   12.900
 200.5625   19.364   11.860  193.000   33.700  205.200   -0.500   12.900
 200.5833   19.345   11.740  192.000   35.990  202.400    0.100   12.900
 200.6042   19.347   11.640  191.000   19.590  198.700   -0.600   12.900
 200.6250   19.352   11.570  191.000   18.320  210.800   -0.400   12.900
 200.6458   19.373   11.520  191.000   17.850  209.700    0.100   12.900
 200.6667   19.359   11.460  191.000   18.450   25.800   -1.100   12.900
 200.6875   19.329   11.370  190.000   17.170 -193.200   -0.200   13.000
 200.7083   19.293   11.240  190.000   18.000 -193.000   -0.500   13.000
 200.7292   19.264   11.190  189.000   17.840 -193.000   -0.800   13.000
 200.7500   19.318   11.130  189.000   17.910 -192.900   -0.700   12.900
 200.7708   19.339   11.150  189.000   17.840 -192.900   -0.200   13.000
 200.7917   19.494   11.080  189.000   17.570 -192.800   -0.400   13.000
 200.8125   19.344   11.040  188.000   17.550 -192.700   -0.700   13.000
 200.8333   19.287   10.990  188.000   17.700 -192.700   -0.200   13.000
 200.8542   19.274   11.000  188.000   18.000 -192.700   -0.500   13.000
 200.8750   19.337   10.990  188.000   17.950 -192.700    0.300   13.000
 200.8958   19.402   11.000  188.000   18.120 -192.700   -0.100   13.000
 200.9167   19.417   11.020  188.000   17.860 -192.700   -0.500   13.000
 200.9375   19.404   11.030  189.000   18.030 -192.700   -0.200   13.000
 200.9583   19.294   11.030  189.000   18.160 -192.700   -0.400   12.900
 200.9792   19.293   11.040  189.000   18.110 -192.700    0.100   12.900
 201.0000   19.319   11.080  185.000   18.240 -192.800   -0.200   13.000
 201.0208   19.396   11.160  190.000   18.530 -192.900   -0.600   13.000
 201.0417   19.399   11.200  190.000   18.440 -193.000    0.000   13.000
 201.0625   19.436   11.190  190.000   18.290 -193.000   -0.300   13.000
 201.0833   19.396   11.210  186.000   18.050 -193.000   -0.300   13.000
 201.1042   19.400   11.210  190.000   18.070 -193.000   -0.100   13.000
 201.1250   19.406   11.140  190.000   17.890 -192.900   -0.100   13.000
 201.1458   19.428   11.140  190.000   17.980 -192.900   -0.100   13.000
 201.1667   19.505   11.130  189.000   17.770 -192.900    4.800   13.000
 201.1875   19.427   11.110  190.000   17.750 -192.900    6.200   13.000
 201.2083   19.392   11.110  190.000   17.570 -192.900    4.300   13.000
 201.2292   19.406   11.120  190.000   17.440 -192.900    1.300   13.000
 201.2500   19.446   11.130  189.000   17.100 -192.900    9.400   13.000
 201.2708   19.488   11.140  190.000   17.110 -192.900    9.300   13.000
 201.2917   19.500   11.140  190.000   16.410 -192.900   14.200   13.000
 201.3125   19.508   11.130  190.000   15.610 -192.900    6.800   13.000
 201.3333   19.456   11.110  189.000   15.350 -192.900    1.300   13.000
 201.3542   19.427   11.110  189.000   15.400 -192.900    1.400   13.000
 201.3750   19.451   11.090  189.000   15.140 -192.900    1.700   13.000
 201.3958   19.441   11.080  189.000   14.930 -192.800    2.100   13.000
 201.4167   19.439   11.070  189.000   14.760 -192.800   -0.900   13.000
 201.4375   19.440   11.060  189.000   14.430 -192.800    0.000   13.000
 201.4583   19.401   11.070  189.000   14.160 -192.800   -0.800   13.000
 201.4792   19.372   11.090  189.000   14.100 -192.900   -0.800   13.000
 201.5000   19.365   11.100  189.000   14.250 -192.900   -0.400   13.000
 201.5208   19.396   11.100  189.000   14.170 -192.900   -0.300   13.000
 201.5417   19.400   11.110  189.000   14.290 -192.900  214.400   13.000
 201.5625   19.426   11.110  189.000   13.860 -192.900  248.400   13.000
 201.5833   19.448   11.130  189.000   13.700 1139.200  249.700   13.000
 201.6042   19.428   11.220  189.000   13.690  655.200  268.300   13.000
 201.6250   19.424   11.190  189.000   13.910  701.200  291.800   13.000
 201.6458   19.438   11.190  189.000   13.870  714.100  304.300   12.900
 201.6667   19.448   11.100  188.000   14.140  596.100  296.700   12.900
 201.6875   19.463   11.100  188.000   14.380  780.600  329.500   13.000
 201.7083   19.487   11.130  188.000   15.080  583.200  433.400   12.900
 201.7292   19.454   11.150  189.000   14.170  539.200  500.000   12.900
 201.7500   19.430   11.170  189.000   14.030   -0.700  271.300   12.900
 201.7708   19.422   11.210  189.000   14.150   -1.300  271.300   12.900
 201.7917   19.451   11.240  189.000   14.170   -1.600  268.200   12.900
 201.8125   19.462   11.290  189.000   13.710   -2.400  268.600   12.900
 201.8333   19.490   11.340  189.000   13.910   -2.400  267.100   12.900
 201.8542   19.482   11.350  189.000   13.530   -2.400  266.700   12.900
 201.8750   19.478   11.360  189.000   13.750   -2.200  267.300   12.900
 201.8958   19.481   11.360  189.000   13.740   -2.100  272.100   13.000
 201.9167   19.464   11.360  189.000   13.260   -2.100  271.300   12.900
 201.9375   19.461   11.360  189.000   12.690   -1.800  272.000   12.900
 201.9583   19.478   11.340  189.000   13.390   -1.500  270.800   12.900
 201.9792   19.471   11.340  189.000   13.430   -1.300  270.600   12.900
 202.0000   19.460   11.350  189.000   13.500   -1.200  271.300   12.900
 202.0208   19.467   11.360  189.000   13.220   -1.600  271.500   12.900
 202.0417   19.451   11.390  190.000   13.400   -1.800  272.200   13.000
 202.0625   19.458   11.430  190.000   13.370   -1.400  270.800   12.800
 202.0833   19.448   11.430  190.000   13.450   -1.100  271.600   12.900
 202.1042   19.455   11.450  190.000   13.500   -1.100  271.300   12.900
 202.1250   19.466   11.460  190.000   13.120   -1.100  271.000   12.900
 202.1458   19.461   11.470  190.000   12.710   -1.100  268.000   12.900
 202.1667   19.459   11.470  190.000   12.300   -1.000  270.700   12.900
 202.1875   19.458   11.480  190.000   12.520   -1.100  271.200   12.900
 202.2083   19.477   11.510  190.000   12.330   -1.100  271.100   12.900
 202.2292   19.482   11.510  190.000   11.860   -1.100  267.300   12.900
 202.2500   19.489   11.510  190.000   12.160   -0.900  269.900   12.800
 202.2708   19.479   11.520  190.000   11.680   -1.000  271.100   12.900
 202.2917   19.509   11.530  190.000   11.820   -1.000  266.800   12.900
 202.3125   19.515   11.550  190.000   12.310   -1.000  270.900   12.800
 202.3333   19.529   11.540  190.000   12.340   -1.000  270.900   12.900
 202.3542   19.548   11.470  190.000   12.530   -1.100  270.700   12.800
 202.3750   19.553   11.450  190.000   12.450   -1.000  271.100   12.900
 202.3958   19.549   11.430  190.000   12.420   -1.100  267.300   12.900
 202.4167   19.538   11.410  190.000   12.350   -1.100  270.700   12.800
 202.4375   19.549   11.390  189.000   12.540   -1.200  271.200   12.900
 202.4583   19.537   11.380  189.000   12.470   -1.100  270.700   12.900
 202.4792   19.553   11.360  189.000   12.290   -1.200  269.600   12.900
 202.5000   19.542   11.340  189.000   12.490   -1.200  271.100   12.800
 202.5208   19.538   11.300  189.000   12.670   -1.100  270.600   12.800
 202.5417   19.523   11.260  189.000    7.550   -1.100  271.200   12.800
 202.5625   19.506   11.230  189.000   12.760   -1.100  270.400   12.800
 202.5833   19.500   11.220  189.000   12.790   -1.100  269.600   12.900
 202.6042   19.514   11.210  189.000   12.180   -1.000  271.400   12.800
 202.6250   19.511   11.200  189.000   11.790   -1.000  271.000   12.800
 202.6458   19.505   11.200  189.000   11.840   -1.000  271.600   12.800
 202.6667   19.488   11.200  188.000   12.290   -1.000  270.600   12.800
 202.6875   19.485   11.200  189.000   11.530   -1.000  271.300   12.800
 202.7083   19.479   11.200  189.000   11.840   -0.900  267.500   12.800
 202.7292   19.473   11.200  188.000   11.710   -1.100  270.100   12.800
 202.7500   19.497   11.210  188.000   11.530   -0.900  271.600   12.800
 202.7708   19.501   11.210  189.000   11.610   -1.000  270.700   12.900
 202.7917   19.507   11.220  189.000   11.610   -1.000  271.900   12.800
 202.8125   19.500   11.220  189.000   11.580   -1.000  271.100   12.800
 202.8333   19.504   11.220  189.000   10.950   -1.000  271.400   12.800
 202.8542   19.512   11.220  189.000   11.120   -1.100  271.100   12.800
 202.8750   19.526   11.220  189.000   11.560   -1.000  271.400   12.900
 202.8958   19.530   11.220  189.000   11.110   -1.100  267.200   12.800
 202.9167   19.528   11.230  189.000   11.430   -1.000  267.400   12.800
 202.9375   19.522   11.240  189.000   11.310   -1.100  270.200   12.800
 202.9583   19.511   11.240  189.000   11.200   -1.100  269.200   12.800
 202.9792   19.520   11.250  189.000   11.270   -1.000  271.600   12.800
 203.0000   19.523   11.270  189.000   11.340   -1.000  270.700   12.800
 203.0208   19.531   11.280  189.000   11.300   -1.100  272.400   12.800
 203.0417   19.532   11.290  189.000   10.620   -1.100  270.600   12.800
 203.0625   19.531   11.300  189.000   11.100   -1.100  270.700   12.800
 203.0833   19.529   11.310  189.000   11.120   -1.100  267.100   12.800
 203.1042   19.533   11.330  189.000   11.240   -1.100  270.600   12.800
 203.1250   19.537   11.330  189.000   11.120   -1.100  272.000   12.700
 203.1458   19.538   11.340  189.000   10.920   -1.100  271.000   12.800
 203.1667   19.533   11.340  189.000   10.930   -1.100  269.700   12.800
 203.1875   19.527   11.370  189.000   10.640   -1.100  271.500   12.800
 203.2083   19.534   11.390  189.000   11.100   -1.100  270.800   12.800
 203.2292   19.532   11.410  189.000   11.240   -1.100  271.900   12.800
 203.2500   19.536   11.430  189.000   11.230   -1.100  271.600   12.700
 203.2708   19.535   11.450  190.000   10.550   -1.100  271.700   12.800
 203.2917   19.539   11.450  190.000   10.850   -1.100  271.100   12.800
 203.3125   19.529   11.440  190.000   10.730   -1.000  271.000   12.700
 203.3333   19.521   11.450  189.000   11.090   -1.000  270.300   12.800
 203.3542   19.516   11.480  190.000   11.250   -1.000  270.200   12.800
 203.3750   19.514   11.490  190.000   10.660   -1.000  270.700   12.800
 203.3958   19.525   11.490  190.000   10.620   -1.000  270.300   12.800
 203.4167   19.515   11.500  189.000   11.190   -1.000  270.800   12.700
 203.4375   19.516   11.500  190.000   11.270   -1.000  270.600   12.700
 203.4583   19.512   11.510  190.000   11.090   -1.000  272.300   12.800
 203.4792   19.521   11.520  190.000   10.920   -1.000  270.600   12.800
 203.5000   19.525   11.530  187.000   11.290   -1.000  272.600   12.700
 203.5208   19.541   11.540  190.000   11.210   -1.000  271.000   12.800
 203.5417   19.550   11.550  190.000   11.000   -1.000  270.600   12.700
 203.5625   19.549   11.570  190.000   11.180   -1.000  271.200   12.800
 203.5833   19.543   11.590  182.000   11.110   -1.000  270.900   12.700
 203.6042   19.532   11.600  190.000   10.810   -1.000  270.800   12.700
 203.6250   19.531   11.610  190.000   11.590   -1.000  271.100   12.800
 203.6458   19.522   11.620  190.000   11.390   -0.900  271.200   12.700
 203.6667   19.522   11.630  186.000   11.640   -0.800  274.100   12.800
 203.6875   19.517   11.640  190.000   11.820   -0.900  270.400   12.700
 203.7083   19.508   11.640  190.000   11.450   -0.900  269.200   12.700
 203.7292   19.500   11.640  190.000   11.310   -0.900  271.300   12.700
 203.7500   19.503   11.640  188.000   11.040   -1.000  269.400   12.700
 203.7708   19.496   11.640  190.000   11.190   -0.900  269.600   12.700
 203.7917   19.496   11.640  190.000   11.110   -1.000  270.900   12.700
 203.8125   19.499   11.640  190.000   11.110   -0.900  271.000   12.700
 203.8333   19.494   11.630  190.000   11.240   -0.800  267.500   12.700
 203.8542   19.495   11.640  190.000   11.520   -1.000  272.100   12.700
 203.8750   19.495   11.630  190.000   11.590   -0.800  270.600   12.700
 203.8958   19.492   11.630  190.000   11.190   -0.900  272.000   12.700
 203.9167   19.497   11.630  190.000   11.060   -1.000  270.800   12.700
 203.9375   19.500   11.630  190.000   11.110   -0.900  270.100   12.700
 203.9583   19.491   11.650  190.000   11.230   -0.900  270.800   12.700
 203.9792   19.488   11.640  190.000   11.040   -0.800  271.100   12.700
 204.0000   19.494   11.640  190.000   11.100   -0.800  270.700   12.700
 204.0208   19.497   11.660  190.000   11.400   -0.800  271.300   12.700
 204.0417   19.486   11.650  190.000   10.760   -0.800  271.500   12.700
 204.0625   19.487   11.660  190.000   11.010   -0.900  270.600   12.700
 204.0833   19.487   11.670  190.000   11.020   -0.900  271.600   12.700
 204.1042   19.480   11.670  190.000   10.800   -0.900  270.900   12.700
 204.1250   19.490   11.670  191.000   10.880   -0.800  271.900   12.700
 204.1458   19.496   11.670  191.000   10.670   -0.800  271.100   12.700
 204.1667   19.495   11.660  191.000   10.450   -0.900  269.200   12.700
 204.1875   19.500   11.660  189.000   10.360   -0.800  271.900   12.700
 204.2083   19.503   11.670  191.000   10.560   -0.900  272.000   12.700
 204.2292   19.503   11.670  191.000   10.640   -0.800  270.600   12.700
 204.2500   19.500   11.670  191.000   10.700   -0.800  270.800   12.700
 204.2708   19.511   11.670  181.000   10.740   -0.800  267.400   12.700
 204.2917   19.505   11.660  191.000   10.110   -0.700  271.100   12.700
 204.3125   19.499   11.660  191.000   10.150   -0.800  269.500   12.700
 204.3333   19.509   11.660  191.000   10.730   -0.800  272.300   12.700
 204.3542   19.514   11.670  188.000   10.850   -0.800  271.600   12.700
 204.3750   19.511   11.660  190.000   10.890   -0.700  268.900   12.700
 204.3958   19.500   11.660  190.000   10.810   -0.700  268.100   12.700
 204.4167   19.498   11.660  190.000   10.810   -0.800  269.800   12.700
 204.4375   19.488   11.650  190.000   10.650   -0.800  272.200   12.700
 204.4583   19.492   11.660  190.000   10.620   -0.800  267.400   12.700
 204.4792   19.490   11.650  190.000   10.630   -0.700  271.400   12.700
 204.5000   19.469   11.640  190.000   10.790   -0.700  270.100   12.700
 204.5208   19.463   11.610  190.000   10.350   -1.400  270.900   12.700
 204.5417   19.457   11.600  190.000   10.180   -0.800  272.700   12.700
 204.5625   19.448   11.590  190.000   10.320   -0.700  270.700   12.700
 204.5833   19.446   11.590  190.000   10.210   -0.800  271.300   12.700
 204.6042   19.455   11.580  190.000   10.280   -1.600  271.200   12.700
 204.6250   19.450   11.570  190.000   10.310   -0.800  268.200   12.700
 204.6458   19.451   11.560  190.000   10.480   -9.100  270.400   12.700
 204.6667   19.450   11.540  190.000    9.880   -2.400  270.400   12.700
 204.6875   19.449   11.520  190.000   10.390  -28.600  270.300   12.700
 204.7083   19.457   11.510  190.000   10.230   45.800  269.900   12.700
 204.7292   19.459   11.460  190.000   10.310  -54.000  272.800   12.700
 204.7500   19.469   11.430  190.000   10.220 -193.300  269.000   12.700
 204.7708   19.462   11.410  189.000    9.880 -193.200  273.100   12.700
 204.7917   19.462   11.380  187.000   10.390  140.100  272.800   12.700
 204.8125   19.463   11.360  189.000    9.990   -0.700  267.400   12.700
 204.8333   19.466   11.330  189.000    9.440   -1.500  269.900   12.700
 204.8542   19.459   11.310  189.000   10.010  -41.700  270.400   12.700
 204.8750   19.466   11.290  181.000    9.970   23.000  270.900   12.700
 204.8958   19.476   11.280  189.000   10.410 -156.300  269.900   12.700
 204.9167   19.467   11.270  189.000    9.730  -38.600  269.300   12.600
 204.9375   19.463   11.260  189.000    9.660  -14.200  271.300   12.700
 204.9583   19.469   11.260  186.000    9.820  204.100  272.700   12.700
 204.9792   19.472   11.260  189.000   10.270   -8.000  273.400   12.700
 205.0000   19.484   11.260  189.000    9.650  -13.900  272.900   12.700
 205.0208   19.465   11.260  189.000    9.620 -193.000  277.800   12.700
 205.0417   19.457   11.270  188.000   10.050 -193.000  296.700   12.700
 205.0625   19.455   11.270  189.000    9.800  308.400  277.600   12.700
 205.0833   19.449   11.260  189.000    9.670   44.100  274.400   12.700
 205.1042   19.441   11.260  189.000    9.330 -193.000  277.000   12.600
 205.1250   19.448   11.260  189.000   10.070 -193.000  276.000   12.700
 205.1458   19.455   11.280  189.000   10.120 -193.100  289.300   12.700
 205.1667   19.444   11.270  189.000   10.360 -193.000  286.900   12.700
 205.1875   19.429   11.260  189.000   10.380 -193.000  273.300   12.700
 205.2083   19.433   11.250  189.000   10.310   -0.700  266.600   12.700
 205.2292   19.438   11.250  189.000   10.180   -3.400  271.900   12.700
 205.2500   19.445   11.240  189.000    9.960   -0.800  271.600   12.700
 205.2708   19.441   11.240  189.000    9.860  521.600  274.000   12.700
 205.2917   19.452   11.240  189.000    9.480 -193.000  274.300   12.700
 205.3125   19.461   11.240  188.000   10.120 -193.000  270.400   12.700
 205.3333   19.461   11.240  189.000    9.660 -193.000  272.600   12.700
 205.3542   19.479   11.250  189.000    9.780 -193.000  276.700   12.600
 205.3750   19.481   11.250  189.000    9.580 -193.000  273.700   12.700
 205.3958   19.473   11.260  187.000    9.330   -0.700  270.000   12.700
 205.4167   19.481   11.280  189.000    9.270   -4.300  268.700   12.600
 205.4375   19.489   11.280  189.000    9.310  -89.800  271.100   12.600
 205.4583   19.478   11.300  189.000    8.860  -13.500  271.400   12.700
 205.4792   19.470   11.300  184.000    9.300   -0.900  270.800   12.700
 205.5000   19.476   11.310  189.000    9.260   -0.700  270.400   12.700
 205.5208   19.467   11.300  189.000    8.530   -0.800  270.000   12.600
 205.5417   19.469   11.300  189.000    8.930   -0.600  267.800   12.600
 205.5625   19.461   11.310  189.000    8.960   -0.800  270.700   12.600
 205.5833   19.456   11.310  189.000    8.280   -0.800  266.800   12.600
 205.6042   19.443   11.310  189.000    8.950   -0.900  270.300   12.600
 205.6250   19.452   11.310  189.000    8.890   -0.800  269.800   12.600
 205.6458   19.449   11.310  189.000    8.910   -0.900  270.100   12.700
 205.6667   19.444   11.320  189.000    8.650   -1.000  270.300   12.600
 205.6875   19.441   11.330  189.000    9.100   -1.000  271.400   12.600
 205.7083   19.430   11.330  189.000    9.250   -1.000  270.000   12.600
 205.7292   19.430   11.340  189.000    9.610   -1.000  271.100   12.600
 205.7500   19.434   11.350  189.000    9.610   -1.000  270.900   12.600
 205.7708   19.439   11.340  189.000    9.680   -1.000  270.200   12.600
 205.7917   19.435   11.330  189.000    9.210   -1.100  270.700   12.600
 205.8125   19.450   11.330  189.000    9.720   -1.000  269.400   12.600
 205.8333   19.455   11.310  189.000    9.260   -1.100  271.900   12.700
 205.8542   19.443   11.300  189.000    9.880   -1.000  270.700   12.600
 205.8750   19.433   11.300  189.000    9.680   -1.000  271.300   12.700
 205.8958   19.436   11.280  189.000    9.450   -1.000  267.500   12.700
 205.9167   19.452   11.270  188.000    9.950   -1.000  271.200   12.600
 205.9375   19.447   11.260  189.000    9.620   -1.000  271.500   12.600
 205.9583   19.444   11.260  189.000    9.990   -1.000  270.100   12.600
 205.9792   19.432   11.250  189.000   10.020   -1.000  270.200   12.700
 206.0000   19.449   11.240  187.000   10.090   -0.800  270.700   12.600
 206.0208   19.444   11.230  189.000    9.810   -1.000  270.600   12.600
 206.0417   19.446   11.220  188.000   10.330   -1.000  269.800   12.600
 206.0625   19.463   11.210  188.000   10.450   -0.900  269.800   12.700
 206.0833   19.467   11.210  179.000   10.140   -0.900  272.500   12.600
 206.1042   19.462   11.210  188.000   10.300   -0.900  270.200   12.700
 206.1250   19.456   11.210  188.000   10.140   -1.000  270.600   12.600
 206.1458   19.477   11.220  189.000   10.200   -0.900  271.300   12.600
 206.1667   19.472   11.220  185.000   10.380   -1.000  271.800   12.600
 206.1875   19.461   11.230  189.000   10.300   -0.800  270.900   12.600
 206.2083   19.458   11.230  189.000   10.240   -0.900  270.900   12.600
 206.2292   19.468   11.230  189.000   10.240   -1.000  270.300   12.600
 206.2500   19.466   11.220  188.000   10.130   -0.900  270.700   12.600
 206.2708   19.470   11.220  189.000   10.320   -0.900  269.600   12.600
 206.2917   19.471   11.220  189.000   10.770   -0.800  270.100   12.600
 206.3125   19.459   11.220  189.000   10.650   -0.800  271.000   12.600
 206.3333   19.468   11.220  189.000   10.720   -0.800  271.700   12.600
 206.3542   19.466   11.220  189.000   10.370   -0.800  270.300   12.600
 206.3750   19.471   11.220  189.000   10.670   -0.800  271.400   12.600
 206.3958   19.457   11.220  189.000   10.600   -0.900  270.900   12.600
 206.4167   19.455   11.220  189.000   10.690   -0.900  271.000   12.600
 206.4375   19.456   11.220  189.000   10.280   -0.800  270.100   12.600
 206.4583   19.438   11.220  189.000   10.720   -0.800  269.700   12.600
 206.4792   19.447   11.210  189.000   10.150   -0.800  270.500   12.600
 206.5000   19.450   11.220  189.000    9.990   -0.900  267.200   12.600
 206.5208   19.462   11.220  189.000   10.360   -0.700  271.100   12.500
 206.5417   19.448   11.220  189.000   10.050   -0.800  270.700   12.600
 206.5625   19.464   11.220  189.000    9.820   -0.800  271.500   12.600
 206.5833   19.457   11.220  189.000   10.460   -0.800  270.400   12.600
 206.6042   19.455   11.220  188.000   10.480   -0.900  270.100   12.600
 206.6250   19.459   11.210  189.000   10.590   -0.800  272.000   12.600
 206.6458   19.454   11.210  189.000   10.730   -0.800  270.500   12.600
 206.6667   19.460   11.200  188.000   10.460   -1.000  272.400   12.600
 206.6875   19.451   11.200  183.000   10.510   -0.900  269.800   12.600
 206.7083   19.448   11.200  188.000   10.620   -0.900  270.900   12.600
 206.7292   19.445   11.190  188.000   10.210   -0.800  270.700   12.500
 206.7500   19.439   11.190  188.000   10.440   -0.800  267.000   12.600
 206.7708   19.449   11.180  184.000   10.590   -0.900  268.700   12.600
 206.7917   19.435   11.180  188.000   10.190   -0.800  270.000   12.500
 206.8125   19.434   11.180  188.000   10.000   -0.800  270.400   12.600
 206.8333   19.448   11.180  188.000   10.320   -0.800  271.800   12.600
 206.8542   19.448   11.180  188.000   10.270   -0.900  269.600   12.600
 206.8750   19.448   11.180  188.000   10.460   -0.800  271.600   12.500
 206.8958   19.462   11.180  188.000   10.330   -0.800  270.700   12.600
 206.9167   19.448   11.180  188.000   10.330   -0.800  270.400   12.600
 206.9375   19.450   11.220  189.000    9.790   -1.000  272.500   12.600
 206.9583   19.451   11.170  188.000   10.270   -0.900  267.300   12.600
 206.9792   19.438   11.160  188.000    9.610   -0.700  270.100   12.600
 207.0000   19.445   11.160  188.000   10.300   -0.900  271.700   12.600
 207.0208   19.445   11.160  188.000   10.340   -0.800  271.600   12.600
 207.0417   19.454   11.160  188.000   10.410   -0.800  271.200   12.600
 207.0625   19.439   11.150  188.000   10.500   -0.800  271.700   12.500
 207.0833   19.439   11.150  188.000   10.460   -0.700  270.700   12.600
 207.1042   19.438   11.140  188.000   10.440   -0.900  270.600   12.500
 207.1250   19.441   11.130  188.000   10.290   -0.800  270.400   12.600
 207.1458   19.444   11.130  188.000   10.100   -0.800  271.200   12.600
 207.1667   19.441   11.130  188.000   10.380   -0.800  270.700   12.500
 207.1875   19.450   11.130  188.000   10.200   -0.800  272.200   12.600
 207.2083   19.440   11.130  187.000   10.240   -0.900  270.500   12.500
 207.2292   19.456   11.120  188.000   10.310   -0.800  268.100   12.500
 207.2500   19.463   11.120  188.000   10.190   -0.800  271.100   12.500
 207.2708   19.455   11.110  188.000   10.220   -0.900  272.300   12.500
 207.2917   19.457   11.120  179.000   10.440   -0.700  272.900   12.400
 207.3125   19.450   11.130  188.000    9.990   -0.800  270.500   12.500
 207.3333   19.458   11.130  188.000    9.930   -0.800  267.300   12.500
 207.3542   19.458   11.130  188.000    9.840   -0.800  271.200   12.500
 207.3750   19.466   11.130  186.000    9.420   -0.800  270.700   12.500
 207.3958   19.472   11.140  188.000    9.870   -0.800  270.600   12.500
 207.4167   19.466   11.160  189.000    9.440   -0.700  273.100   12.600
 207.4375   19.466   11.170  189.000    9.760   -0.700  269.900   12.500
 207.4583   19.438   11.180  189.000    9.550   -0.800  270.600   12.500
 207.4792   19.461   11.190  189.000   10.180   -0.800  270.800   12.500
 207.5000   19.452   11.190  189.000   10.250   -0.800  267.400   12.500
 207.5208   19.443   11.200  189.000    9.780   -0.800  267.700   12.500
 207.5417   19.433   11.200  189.000    9.900   -0.700  267.300   12.500
 207.5625   19.420   11.200  189.000   10.360   -0.700  270.600   12.500
 207.5833   19.431   11.200  189.000    9.760   -0.800  270.300   12.500
 207.6042   19.418   11.210  189.000   10.150   -0.800  267.100   12.500
 207.6250   19.398   11.210  189.000   10.100   -0.800  271.600   12.500
 207.6458   19.418   11.210  189.000   10.040   -0.800  267.500   12.500
 207.6667   19.424   11.210  189.000    9.970   -0.800  270.900   12.500
 207.6875   19.419   11.210  189.000    9.940   -0.700  270.500   12.500
 207.7083   19.417   11.210  189.000    9.960   -0.800  270.100   12.500
 207.7292   19.415   11.210  188.000   10.030   -0.800  270.900   12.500
 207.7500   19.416   11.210  189.000    9.590   -0.700  267.300   12.400
 207.7708   19.412   11.200  189.000   10.040   -0.800  271.100   12.500
 207.7917   19.404   11.190  188.000   10.050   -0.800  270.200   12.500
 207.8125   19.403   11.180  185.000    9.690   -0.800  271.500   12.500
 207.8333   19.410   11.180  188.000    9.990   -0.800  267.200   12.500
 207.8542   19.402   11.170  188.000   10.150   -0.800  271.600   12.500
 207.8750   19.395   11.170  188.000   10.050   -0.800  270.300   12.500
 207.8958   19.398   11.170  183.000    9.600   -0.800  273.200   12.500
 207.9167   19.417   11.170  188.000    9.300   -0.800  270.600   12.500
 207.9375   19.395   11.170  188.000    9.810   -0.800  271.700   12.400
 207.9583   19.396   11.180  188.000    9.470   -0.900  270.200   12.500
 207.9792   19.400   11.180  188.000    9.620   -0.900  271.400   12.400
 208.0000   19.402   11.190  188.000    9.310   -0.900  269.600   12.400
 208.0208   19.436   11.190  188.000    9.410   -0.900  269.900   12.400
 208.0417   19.452   11.200  189.000    9.170   -0.800  266.700   12.400
 208.0625   19.436   11.200  189.000    9.480   -0.900  270.100   12.500
 208.0833   19.398   11.200  188.000    8.700   -1.000  271.000   12.500
 208.1042   19.401   11.200  188.000    9.660   -1.000  270.700   12.400
 208.1250   19.408   11.210  188.000    9.690   -1.000  267.700   12.500
 208.1458   19.392   11.220  189.000    9.350   -1.000  268.700   12.500
