date	do
233.4792	2.580
233.5000	2.570
233.5208	2.560
233.5417	2.540
233.5625	2.540
233.5833	2.540
233.6042	2.540
233.6250	2.530
233.6458	2.530
233.6667	2.490
233.6875	2.490
233.7083	2.500
233.7292	2.500
233.7500	2.490
233.7708	2.480
233.7917	2.460
233.8125	2.460
233.8333	2.450
233.8542	2.450
233.8750	2.410
233.8958	2.400
233.9167	2.410
233.9375	2.410
233.9583	2.390
233.9792	2.380
234.0000	2.360
234.0208	2.350
234.0417	2.350
234.0625	2.340
234.0833	2.310
234.1042	2.350
234.1250	2.350
234.1458	2.330
234.1667	2.310
234.1875	2.320
234.2083	2.330
234.2292	2.330
234.2500	2.310
234.2708	2.320
234.2917	2.330
234.3125	2.310
234.3333	2.310
234.3542	2.310
234.3750	2.300
234.3958	2.290
234.4167	2.300
234.4375	2.300
234.4583	2.280
234.4792	2.270
234.5000	2.270
234.5208	2.260
234.5417	2.250
234.5625	2.250
234.5833	2.260
234.6042	2.240
234.6250	2.260
234.6458	2.260
234.6667	2.240
234.6875	2.250
234.7083	2.270
234.7292	2.260
234.7500	2.210
234.7708	2.710
234.7917	2.280
234.8125	2.270
234.8333	2.270
234.8542	2.190
234.8750	2.260
234.8958	2.250
234.9167	2.250
234.9375	2.240
234.9583	2.250
234.9792	2.240
235.0000	2.230
235.0208	2.210
235.0417	2.190
235.0625	2.190
235.0833	2.180
235.1042	2.180
235.1250	2.250
235.1458	2.190
235.1667	2.170
235.1875	2.140
235.2083	2.130
235.2292	2.120
235.2500	2.130
235.2708	2.110
235.2917	2.030
235.3125	2.090
235.3333	2.100
235.3542	2.090
235.3750	2.060
235.3958	2.040
235.4167	2.050
235.4375	2.020
235.4583	1.980
235.4792	1.990
235.5000	1.910
235.5208	1.960
235.5417	1.980
235.5625	1.960
235.5833	1.930
235.6042	1.920
235.6250	1.920
235.6458	1.910
235.6667	1.920
235.6875	1.960
235.7083	1.940
235.7292	1.930
235.7500	1.910
235.7708	1.900
235.7917	1.930
235.8125	1.920
235.8333	1.890
235.8542	1.930
235.8750	1.920
235.8958	1.930
235.9167	1.940
235.9375	1.950
235.9583	1.920
235.9792	1.880
236.0000	1.870
236.0208	1.890
236.0417	1.890
236.0625	1.870
236.0833	1.850
236.1042	1.860
236.1250	1.850
236.1458	1.840
236.1667	1.860
236.1875	1.850
236.2083	1.860
236.2292	1.860
236.2500	1.840
236.2708	1.810
236.2917	1.840
236.3125	1.790
236.3333	1.790
236.3542	1.790
236.3750	1.750
236.3958	1.800
236.4167	1.800
236.4375	1.800
236.4583	1.810
236.4792	1.840
236.5000	1.850
236.5208	1.840
236.5417	1.850
236.5625	1.880
236.5833	1.860
236.6042	1.870
236.6250	1.910
236.6458	1.910
236.6667	1.930
236.6875	1.920
236.7083	1.900
236.7292	2.010
236.7500	1.910
236.7708	1.880
236.7917	1.870
236.8125	1.830
236.8333	1.820
236.8542	1.840
236.8750	1.810
236.8958	1.820
236.9167	1.830
236.9375	1.810
236.9583	1.810
236.9792	1.820
237.0000	1.800
237.0208	1.750
237.0417	1.750
237.0625	1.750
237.0833	1.720
237.1042	1.760
237.1250	1.730
237.1458	1.690
237.1667	1.710
237.1875	1.710
237.2083	1.680
237.2292	1.660
237.2500	1.660
237.2708	1.640
237.2917	1.680
237.3125	1.670
237.3333	1.630
237.3542	1.630
237.3750	1.650
237.3958	1.630
237.4167	1.640
237.4375	1.630
237.4583	1.580
237.4792	1.540
237.5000	1.590
237.5208	1.560
237.5417	1.560
237.5625	1.580
237.5833	1.550
237.6042	1.580
237.6250	1.560
237.6458	1.580
237.6667	1.580
237.6875	1.570
237.7083	1.530
237.7292	1.540
237.7500	1.510
237.7708	1.520
237.7917	1.510
237.8125	1.500
237.8333	1.490
237.8542	1.460
237.8750	1.470
237.8958	1.470
237.9167	1.450
237.9375	1.450
237.9583	1.470
237.9792	1.450
238.0000	1.490
238.0208	1.490
238.0417	1.510
238.0625	1.530
238.0833	1.550
238.1042	1.550
238.1250	1.580
238.1458	1.600
238.1667	1.610
238.1875	1.600
238.2083	1.600
238.2292	1.560
238.2500	1.590
238.2708	1.590
238.2917	1.600
238.3125	1.600
238.3333	1.570
238.3542	1.630
238.3750	1.550
238.3958	1.550
238.4167	1.530
238.4375	1.450
238.4583	1.480
238.4792	1.520
238.5000	1.520
238.5208	1.460
238.5417	1.470
238.5625	1.400
238.5833	1.420
238.6042	1.440
238.6250	1.410
238.6458	1.470
238.6667	1.270
238.6875	1.410
238.7083	1.430
238.7292	1.480
238.7500	1.480
238.7708	1.380
238.7917	1.440
238.8125	1.500
238.8333	1.530
238.8542	1.470
238.8750	1.520
238.8958	1.430
238.9167	1.520
238.9375	1.550
238.9583	1.360
238.9792	1.470
239.0000	1.550
239.0208	1.410
239.0417	1.480
239.0625	1.480
239.0833	1.360
239.1042	1.500
239.1250	1.420
239.1458	1.390
239.1667	1.370
239.1875	1.330
239.2083	nan
239.2292	nan
239.2500	nan
239.2708	nan
239.2917	nan
239.3125	nan
239.3333	nan
239.3542	nan
239.3750	nan
239.3958	nan
239.4167	nan
239.4375	nan
239.4583	nan
239.4792	nan
239.5000	nan
239.5208	nan
239.5417	nan
239.5625	nan
239.5833	nan
239.6042	nan
239.6250	nan
239.6458	nan
239.6667	nan
239.6875	nan
239.7083	nan
239.7292	nan
239.7500	nan
239.7708	nan
239.7917	nan
239.8125	nan
239.8333	nan
239.8542	nan
239.8750	nan
239.8958	nan
239.9167	nan
239.9375	nan
239.9583	nan
239.9792	nan
240.0000	nan
240.0208	nan
240.0417	nan
240.0625	nan
240.0833	nan
240.1042	nan
240.1250	nan
240.1458	nan
240.1667	nan
240.1875	nan
240.2083	nan
240.2292	nan
240.2500	nan
240.2708	nan
240.2917	nan
240.3125	nan
240.3333	nan
240.3542	nan
240.3750	nan
240.3958	nan
240.4167	nan
240.4375	nan
240.4583	nan
240.4792	nan
240.5000	nan
240.5208	nan
240.5417	nan
240.5625	nan
240.5833	nan
240.6042	nan
240.6250	nan
240.6458	nan
240.6667	nan
240.6875	nan
240.7083	nan
240.7292	nan
240.7500	nan
240.7708	nan
240.7917	nan
240.8125	nan
240.8333	nan
240.8542	nan
240.8750	nan
240.8958	nan
240.9167	nan
240.9375	nan
240.9583	nan
240.9792	nan
241.0000	nan
241.0208	nan
241.0417	nan
241.0625	nan
241.0833	nan
241.1042	nan
241.1250	nan
241.1458	nan
241.1667	nan
241.1875	nan
241.2083	nan
241.2292	nan
241.2500	nan
241.2708	nan
241.2917	nan
241.3125	nan
241.3333	nan
241.3542	nan
241.3750	nan
241.3958	nan
241.4167	nan
241.4375	nan
241.4583	nan
241.4792	nan
241.5000	nan
241.5208	nan
241.5417	nan
241.5625	nan
241.5833	nan
241.6042	nan
241.6250	nan
241.6458	nan
241.6667	nan
241.6875	nan
241.7083	nan
241.7292	nan
241.7500	nan
241.7708	nan
241.7917	nan
241.8125	nan
241.8333	nan
241.8542	nan
241.8750	nan
241.8958	nan
241.9167	nan
241.9375	nan
241.9583	nan
241.9792	nan
242.0000	nan
242.0208	nan
242.0417	nan
242.0625	nan
242.0833	nan
242.1042	nan
242.1250	nan
242.1458	nan
242.1667	nan
242.1875	nan
242.2083	nan
242.2292	nan
242.2500	nan
242.2708	nan
242.2917	nan
242.3125	nan
242.3333	nan
242.3542	nan
242.3750	nan
242.3958	nan
242.4167	nan
242.4375	nan
242.4583	nan
242.4792	nan
242.5000	nan
242.5208	nan
242.5417	nan
242.5625	nan
242.5833	nan
242.6042	nan
242.6250	nan
242.6458	nan
242.6667	nan
242.6875	nan
242.7083	nan
242.7292	nan
242.7500	nan
242.7708	nan
242.7917	nan
242.8125	nan
242.8333	nan
242.8542	nan
242.8750	nan
242.8958	nan
242.9167	nan
242.9375	nan
242.9583	nan
242.9792	nan
243.0000	nan
243.0208	nan
243.0417	nan
243.0625	nan
243.0833	nan
243.1042	nan
243.1250	nan
243.1458	nan
243.1667	nan
243.1875	nan
243.2083	nan
243.2292	nan
243.2500	nan
243.2708	nan
243.2917	nan
243.3125	nan
243.3333	nan
243.3542	nan
243.3750	nan
243.3958	nan
243.4167	nan
243.4375	nan
243.4583	nan
243.4792	nan
243.5000	nan
243.5208	nan
243.5417	nan
243.5625	nan
243.5833	nan
243.6042	nan
243.6250	nan
243.6458	nan
243.6667	nan
243.6875	nan
243.7083	nan
243.7292	nan
243.7500	nan
243.7708	nan
243.7917	nan
243.8125	nan
243.8333	nan
243.8542	nan
243.8750	nan
243.8958	nan
243.9167	nan
243.9375	nan
243.9583	nan
243.9792	nan
244.0000	nan
244.0208	nan
244.0417	nan
244.0625	nan
244.0833	nan
244.1042	nan
244.1250	nan
244.1458	nan
244.1667	nan
244.1875	nan
244.2083	nan
244.2292	nan
244.2500	nan
244.2708	nan
244.2917	nan
244.3125	nan
244.3333	nan
244.3542	nan
244.3750	nan
244.3958	nan
244.4167	nan
244.4375	nan
244.4583	nan
244.4792	nan
244.5000	nan
244.5208	nan
244.5417	nan
244.5625	nan
244.5833	nan
244.6042	nan
244.6250	nan
244.6458	nan
244.6667	nan
244.6875	nan
244.7083	nan
244.7292	nan
244.7500	nan
244.7708	nan
244.7917	nan
244.8125	nan
244.8333	nan
244.8542	nan
244.8750	nan
244.8958	nan
244.9167	nan
244.9375	nan
244.9583	nan
244.9792	nan
245.0000	nan
245.0208	nan
245.0417	nan
245.0625	nan
245.0833	nan
245.1042	nan
245.1250	nan
245.1458	nan
245.1667	nan
245.1875	nan
245.2083	nan
245.2292	nan
245.2500	nan
245.2708	nan
245.2917	nan
245.3125	nan
245.3333	nan
245.3542	nan
245.3750	nan
245.3958	nan
245.4167	nan
245.4375	nan
245.4583	nan
245.4792	nan
245.5000	nan
245.5208	nan
245.5417	nan
245.5625	nan
245.5833	nan
245.6042	nan
245.6250	nan
245.6458	nan
245.6667	nan
245.6875	nan
245.7083	nan
245.7292	nan
245.7500	nan
245.7708	nan
245.7917	nan
245.8125	nan
245.8333	nan
245.8542	nan
245.8750	nan
245.8958	nan
245.9167	nan
245.9375	nan
245.9583	nan
245.9792	nan
246.0000	nan
246.0208	nan
246.0417	nan
246.0625	nan
246.0833	nan
246.1042	nan
246.1250	nan
246.1458	nan
246.1667	nan
246.1875	nan
246.2083	nan
246.2292	nan
246.2500	nan
246.2708	nan
246.2917	nan
246.3125	nan
246.3333	nan
246.3542	nan
246.3750	nan
246.3958	nan
246.4167	nan
246.4375	nan
246.4583	nan
246.4792	nan
246.5000	nan
246.5208	nan
246.5417	nan
246.5625	nan
246.5833	nan
246.6042	nan
246.6250	nan
246.6458	nan
246.6667	nan
246.6875	nan
246.7083	nan
246.7292	nan
246.7500	nan
246.7708	nan
246.7917	nan
246.8125	nan
246.8333	nan
246.8542	nan
246.8750	nan
246.8958	nan
246.9167	nan
246.9375	nan
246.9583	nan
246.9792	nan
247.0000	nan
247.0208	nan
247.0417	nan
247.0625	nan
247.0833	nan
247.1042	nan
247.1250	nan
247.1458	nan
247.1667	nan
247.1875	nan
247.2083	nan
247.2292	nan
247.2500	nan
247.2708	nan
247.2917	nan
247.3125	nan
247.3333	nan
247.3542	nan
247.3750	nan
247.3958	nan
247.4167	nan
247.4375	nan
247.4583	nan
247.4792	nan
247.5000	nan
247.5208	nan
247.5417	nan
247.5625	nan
247.5833	nan
247.6042	nan
247.6250	nan
247.6458	nan
247.6667	nan
247.6875	nan
247.7083	nan
247.7292	nan
247.7500	nan
247.7708	nan
247.7917	nan
247.8125	nan
247.8333	nan
247.8542	nan
247.8750	nan
247.8958	nan
247.9167	nan
247.9375	nan
247.9583	nan
247.9792	nan
248.0000	nan
248.0208	nan
248.0417	nan
248.0625	nan
248.0833	nan
248.1042	nan
248.1250	nan
248.1458	nan
248.1667	nan
248.1875	nan
248.2083	nan
248.2292	nan
248.2500	nan
248.2708	nan
248.2917	nan
248.3125	nan
248.3333	nan
248.3542	nan
248.3750	nan
248.3958	nan
248.4167	nan
248.4375	nan
248.4583	nan
248.4792	nan
248.5000	nan
248.5208	nan
248.5417	nan
248.5625	nan
248.5833	nan
248.6042	nan
248.6250	nan
248.6458	nan
248.6667	nan
248.6875	nan
248.7083	nan
248.7292	nan
248.7500	nan
248.7708	nan
248.7917	nan
248.8125	nan
248.8333	nan
248.8542	nan
248.8750	nan
248.8958	nan
248.9167	nan
248.9375	nan
248.9583	nan
248.9792	nan
249.0000	nan
249.0208	nan
249.0417	nan
249.0625	nan
249.0833	nan
249.1042	nan
249.1250	nan
249.1458	nan
249.1667	nan
249.1875	nan
249.2083	nan
249.2292	nan
249.2500	nan
249.2708	nan
249.2917	nan
249.3125	nan
249.3333	nan
249.3542	nan
249.3750	nan
249.3958	nan
249.4167	nan
249.4375	nan
249.4583	nan
249.4792	nan
249.5000	nan
249.5208	nan
249.5417	nan
249.5625	nan
249.5833	nan
249.6042	nan
249.6250	nan
249.6458	nan
249.6667	nan
249.6875	nan
249.7083	nan
249.7292	nan
249.7500	nan
249.7708	nan
249.7917	nan
249.8125	nan
249.8333	nan
249.8542	nan
249.8750	nan
249.8958	nan
249.9167	nan
249.9375	nan
249.9583	nan
249.9792	nan
250.0000	nan
250.0208	nan
250.0417	nan
250.0625	nan
250.0833	nan
250.1042	nan
250.1250	nan
250.1458	nan
250.1667	nan
250.1875	nan
250.2083	nan
250.2292	nan
250.2500	nan
250.2708	nan
250.2917	nan
250.3125	nan
250.3333	nan
250.3542	nan
250.3750	nan
250.3958	nan
250.4167	nan
250.4375	nan
250.4583	nan
250.4792	nan
250.5000	nan
250.5208	nan
250.5417	nan
250.5625	nan
250.5833	nan
250.6042	nan
250.6250	nan
250.6458	nan
250.6667	nan
250.6875	nan
250.7083	nan
250.7292	nan
250.7500	nan
250.7708	nan
250.7917	nan
250.8125	nan
250.8333	nan
250.8542	nan
250.8750	nan
250.8958	nan
250.9167	nan
250.9375	nan
250.9583	nan
250.9792	nan
251.0000	nan
251.0208	nan
251.0417	nan
251.0625	nan
251.0833	nan
251.1042	nan
251.1250	nan
251.1458	nan
251.1667	nan
251.1875	nan
251.2083	nan
251.2292	nan
251.2500	nan
251.2708	nan
251.2917	nan
251.3125	nan
251.3333	nan
251.3542	nan
251.3750	nan
251.3958	nan
251.4167	nan
251.4375	nan
251.4583	nan
251.4792	nan
251.5000	nan
251.5208	nan
251.5417	nan
251.5625	nan
251.5833	nan
251.6042	nan
251.6250	nan
251.6458	nan
251.6667	nan
251.6875	nan
251.7083	nan
251.7292	nan
251.7500	nan
251.7708	nan
251.7917	nan
251.8125	nan
251.8333	nan
251.8542	nan
251.8750	nan
251.8958	nan
251.9167	nan
251.9375	nan
251.9583	nan
251.9792	nan
252.0000	nan
252.0208	nan
252.0417	nan
252.0625	nan
252.0833	nan
252.1042	nan
252.1250	nan
252.1458	nan
252.1667	nan
252.1875	nan
252.2083	nan
252.2292	nan
252.2500	nan
252.2708	nan
252.2917	nan
252.3125	nan
252.3333	nan
252.3542	nan
252.3750	nan
252.3958	nan
252.4167	nan
252.4375	nan
252.4583	nan
252.4792	nan
252.5000	nan
252.5208	nan
252.5417	nan
252.5625	nan
252.5833	nan
252.6042	nan
252.6250	nan
252.6458	nan
252.6667	nan
252.6875	nan
252.7083	nan
252.7292	nan
252.7500	nan
252.7708	nan
252.7917	nan
252.8125	nan
252.8333	nan
252.8542	nan
252.8750	nan
252.8958	nan
252.9167	nan
252.9375	nan
252.9583	nan
252.9792	nan
253.0000	nan
253.0208	nan
253.0417	nan
253.0625	nan
253.0833	nan
253.1042	nan
253.1250	nan
253.1458	nan
253.1667	nan
253.1875	nan
253.2083	nan
253.2292	nan
253.2500	nan
253.2708	nan
253.2917	nan
253.3125	nan
253.3333	nan
253.3542	nan
253.3750	nan
253.3958	nan
253.4167	nan
253.4375	nan
253.4583	nan
253.4792	nan
253.5000	nan
253.5208	nan
253.5417	nan
253.5625	nan
253.5833	nan
253.6042	nan
253.6250	nan
253.6458	nan
253.6667	nan
253.6875	nan
253.7083	nan
253.7292	nan
253.7500	nan
253.7708	nan
253.7917	nan
253.8125	nan
253.8333	nan
253.8542	nan
253.8750	nan
253.8958	nan
253.9167	nan
253.9375	nan
253.9583	nan
253.9792	nan
254.0000	nan
254.0208	nan
254.0417	nan
254.0625	nan
254.0833	nan
254.1042	nan
254.1250	nan
254.1458	nan
254.1667	nan
254.1875	nan
254.2083	nan
254.2292	nan
254.2500	nan
254.2708	nan
254.2917	nan
254.3125	nan
254.3333	nan
254.3542	nan
254.3750	nan
254.3958	nan
254.4167	nan
254.4375	nan
254.4583	nan
254.4792	nan
254.5000	nan
254.5208	nan
254.5417	nan
254.5625	nan
254.5833	nan
254.6042	nan
254.6250	nan
254.6458	nan
254.6667	nan
254.6875	nan
254.7083	nan
254.7292	nan
254.7500	nan
254.7708	nan
254.7917	nan
254.8125	nan
254.8333	nan
254.8542	nan
254.8750	nan
254.8958	nan
254.9167	nan
254.9375	nan
254.9583	nan
254.9792	nan
255.0000	nan
255.0208	nan
255.0417	nan
255.0625	nan
255.0833	nan
255.1042	nan
255.1250	nan
255.1458	nan
255.1667	nan
255.1875	nan
255.2083	nan
255.2292	nan
255.2500	nan
255.2708	nan
255.2917	nan
255.3125	nan
255.3333	nan
255.3542	nan
255.3750	nan
255.3958	nan
255.4167	nan
255.4375	nan
255.4583	nan
255.4792	nan
255.5000	nan
255.5208	nan
255.5417	nan
255.5625	nan
255.5833	nan
255.6042	nan
255.6250	nan
255.6458	nan
255.6667	nan
255.6875	nan
255.7083	nan
255.7292	nan
255.7500	nan
255.7708	nan
255.7917	nan
255.8125	nan
255.8333	nan
255.8542	nan
255.8750	nan
255.8958	nan
255.9167	nan
255.9375	nan
255.9583	nan
255.9792	nan
256.0000	nan
256.0208	nan
256.0417	nan
256.0625	nan
256.0833	nan
256.1042	nan
256.1250	nan
256.1458	nan
256.1667	nan
256.1875	nan
256.2083	nan
256.2292	nan
256.2500	nan
256.2708	nan
256.2917	nan
256.3125	nan
256.3333	nan
256.3542	nan
256.3750	nan
256.3958	nan
256.4167	nan
256.4375	nan
256.4583	nan
256.4792	nan
256.5000	nan
256.5208	nan
256.5417	nan
256.5625	nan
256.5833	nan
256.6042	nan
256.6250	nan
256.6458	nan
256.6667	nan
256.6875	nan
256.7083	nan
256.7292	nan
256.7500	nan
256.7708	nan
256.7917	nan
256.8125	nan
256.8333	nan
256.8542	nan
256.8750	nan
256.8958	nan
256.9167	nan
256.9375	nan
256.9583	nan
256.9792	nan
257.0000	nan
257.0208	nan
257.0417	nan
257.0625	nan
257.0833	nan
257.1042	nan
257.1250	nan
257.1458	nan
257.1667	nan
257.1875	nan
257.2083	nan
257.2292	nan
257.2500	nan
257.2708	nan
257.2917	nan
257.3125	nan
257.3333	nan
257.3542	nan
257.3750	nan
257.3958	nan
257.4167	nan
257.4375	nan
257.4583	nan
257.4792	nan
257.5000	nan
257.5208	nan
257.5417	nan
257.5625	nan
257.5833	nan
257.6042	nan
257.6250	nan
257.6458	nan
257.6667	nan
257.6875	nan
257.7083	nan
257.7292	nan
257.7500	nan
257.7708	nan
257.7917	nan
257.8125	nan
257.8333	nan
257.8542	nan
257.8750	nan
257.8958	nan
257.9167	nan
257.9375	nan
257.9583	nan
257.9792	nan
258.0000	nan
258.0208	nan
258.0417	nan
258.0625	nan
258.0833	nan
258.1042	nan
258.1250	nan
258.1458	nan
258.1667	nan
258.1875	nan
258.2083	nan
258.2292	nan
258.2500	nan
258.2708	nan
258.2917	nan
258.3125	nan
258.3333	nan
258.3542	nan
258.3750	nan
258.3958	nan
258.4167	nan
258.4375	nan
258.4583	nan
258.4792	nan
258.5000	nan
258.5208	nan
258.5417	nan
258.5625	nan
258.5833	nan
258.6042	nan
258.6250	nan
258.6458	nan
258.6667	nan
258.6875	nan
258.7083	nan
258.7292	nan
258.7500	nan
258.7708	nan
258.7917	nan
258.8125	nan
258.8333	nan
258.8542	nan
258.8750	nan
258.8958	nan
258.9167	nan
258.9375	nan
258.9583	nan
258.9792	nan
259.0000	nan
259.0208	nan
259.0417	nan
259.0625	nan
259.0833	nan
259.1042	nan
259.1250	nan
259.1458	nan
259.1667	nan
259.1875	nan
259.2083	nan
259.2292	nan
259.2500	nan
259.2708	nan
259.2917	nan
259.3125	nan
259.3333	nan
259.3542	nan
259.3750	nan
259.3958	nan
259.4167	nan
259.4375	nan
259.4583	nan
259.4792	nan
259.5000	nan
259.5208	nan
259.5417	nan
259.5625	nan
259.5833	nan
259.6042	nan
259.6250	nan
259.6458	nan
259.6667	nan
259.6875	nan
259.7083	nan
259.7292	nan
259.7500	nan
259.7708	nan
259.7917	nan
259.8125	nan
259.8333	nan
259.8542	nan
259.8750	nan
259.8958	nan
259.9167	nan
259.9375	nan
259.9583	nan
259.9792	nan
260.0000	nan
260.0208	nan
260.0417	nan
260.0625	nan
260.0833	nan
260.1042	nan
260.1250	nan
260.1458	nan
260.1667	nan
260.1875	nan
260.2083	nan
260.2292	nan
260.2500	nan
260.2708	nan
260.2917	nan
260.3125	nan
260.3333	nan
260.3542	nan
260.3750	nan
260.3958	nan
260.4167	nan
260.4375	nan
260.4583	nan
260.4792	nan
260.5000	nan
260.5208	nan
260.5417	nan
260.5625	nan
260.5833	nan
260.6042	nan
260.6250	nan
260.6458	nan
260.6667	nan
260.6875	nan
260.7083	nan
260.7292	nan
260.7500	nan
260.7708	nan
260.7917	nan
260.8125	nan
260.8333	nan
260.8542	nan
260.8750	nan
260.8958	nan
260.9167	nan
260.9375	nan
260.9583	nan
260.9792	nan
261.0000	nan
261.0208	nan
261.0417	nan
261.0625	nan
261.0833	nan
261.1042	nan
261.1250	nan
261.1458	nan
261.1667	nan
261.1875	nan
261.2083	nan
261.2292	nan
261.2500	nan
261.2708	nan
261.2917	nan
261.3125	nan
261.3333	nan
261.3542	nan
261.3750	nan
261.3958	nan
261.4167	nan
261.4375	nan
261.4583	nan
261.4792	nan
261.5000	nan
261.5208	nan
261.5417	nan
261.5625	nan
261.5833	nan
261.6042	nan
261.6250	nan
261.6458	nan
261.6667	nan
261.6875	nan
261.7083	nan
261.7292	nan
261.7500	nan
261.7708	nan
261.7917	nan
261.8125	nan
261.8333	nan
261.8542	nan
261.8750	nan
261.8958	nan
261.9167	nan
261.9375	nan
261.9583	nan
261.9792	nan
262.0000	nan
262.0208	nan
262.0417	nan
262.0625	nan
262.0833	nan
262.1042	nan
262.1250	nan
262.1458	nan
262.1667	nan
262.1875	nan
262.2083	nan
262.2292	nan
262.2500	nan
262.2708	nan
262.2917	nan
262.3125	nan
262.3333	nan
262.3542	nan
262.3750	nan
262.3958	nan
262.4167	nan
262.4375	nan
262.4583	nan
262.4792	nan
262.5000	nan
262.5208	nan
262.5417	nan
262.5625	nan
262.5833	nan
262.6042	nan
262.6250	nan
262.6458	nan
262.6667	nan
262.6875	nan
262.7083	nan
262.7292	nan
262.7500	nan
262.7708	nan
262.7917	nan
262.8125	nan
262.8333	nan
262.8542	nan
262.8750	nan
262.8958	nan
262.9167	nan
262.9375	nan
262.9583	nan
262.9792	nan
263.0000	nan
263.0208	nan
263.0417	nan
263.0625	nan
263.0833	nan
263.1042	nan
263.1250	nan
263.1458	nan
263.1667	nan
263.1875	nan
263.2083	nan
263.2292	nan
263.2500	nan
263.2708	nan
263.2917	nan
263.3125	nan
263.3333	nan
263.3542	nan
263.3750	nan
263.3958	nan
263.4167	nan
263.4375	nan
263.4583	nan
263.4792	nan
263.5000	nan
263.5208	nan
263.5417	nan
263.5625	nan
263.5833	nan
263.6042	nan
263.6250	nan
263.6458	nan
263.6667	nan
263.6875	nan
263.7083	nan
263.7292	nan
263.7500	nan
263.7708	nan
263.7917	nan
263.8125	nan
263.8333	nan
263.8542	nan
263.8750	nan
263.8958	nan
263.9167	nan
263.9375	nan
263.9583	nan
263.9792	nan
264.0000	nan
264.0208	nan
264.0417	nan
264.0625	nan
264.0833	nan
264.1042	nan
264.1250	nan
264.1458	nan
264.1667	nan
264.1875	nan
264.2083	nan
264.2292	nan
264.2500	nan
264.2708	nan
264.2917	nan
264.3125	nan
264.3333	nan
264.3542	nan
264.3750	nan
264.3958	nan
264.4167	nan
264.4375	nan
264.4583	nan
264.4792	nan
264.5000	nan
264.5208	nan
264.5417	nan
264.5625	nan
264.5833	nan
264.6042	nan
264.6250	nan
264.6458	nan
264.6667	nan
264.6875	nan
264.7083	nan
264.7292	nan
264.7500	nan
264.7708	nan
264.7917	nan
264.8125	nan
264.8333	nan
264.8542	nan
264.8750	nan
264.8958	nan
264.9167	nan
264.9375	nan
264.9583	nan
264.9792	nan
265.0000	nan
265.0208	nan
265.0417	nan
265.0625	nan
265.0833	nan
265.1042	nan
265.1250	nan
265.1458	nan
265.1667	nan
265.1875	nan
265.2083	nan
265.2292	nan
265.2500	nan
265.2708	nan
265.2917	nan
265.3125	nan
265.3333	nan
265.3542	nan
265.3750	nan
265.3958	nan
265.4167	nan
265.4375	nan
265.4583	nan
265.4792	nan
265.5000	nan
265.5208	nan
265.5417	nan
265.5625	nan
265.5833	nan
265.6042	nan
265.6250	nan
265.6458	nan
265.6667	nan
265.6875	nan
265.7083	nan
265.7292	nan
265.7500	nan
265.7708	nan
265.7917	nan
265.8125	nan
265.8333	nan
265.8542	nan
265.8750	nan
265.8958	nan
265.9167	nan
265.9375	nan
265.9583	nan
265.9792	nan
266.0000	nan
266.0208	nan
266.0417	nan
266.0625	nan
266.0833	nan
266.1042	nan
266.1250	nan
266.1458	nan
266.1667	nan
266.1875	nan
266.2083	nan
266.2292	nan
266.2500	nan
266.2708	nan
266.2917	nan
266.3125	nan
266.3333	nan
266.3542	nan
266.3750	nan
266.3958	nan
266.4167	nan
266.4375	nan
266.4583	nan
266.4792	nan
266.5000	nan
266.5208	nan
266.5417	nan
266.5625	nan
266.5833	nan
266.6042	nan
266.6250	nan
266.6458	nan
266.6667	nan
266.6875	nan
266.7083	nan
266.7292	nan
266.7500	nan
266.7708	nan
266.7917	nan
266.8125	nan
266.8333	nan
266.8542	nan
266.8750	nan
266.8958	nan
266.9167	nan
266.9375	nan
266.9583	nan
266.9792	nan
267.0000	nan
267.0208	nan
267.0417	nan
267.0625	nan
267.0833	nan
267.1042	nan
267.1250	nan
267.1458	nan
267.1667	nan
267.1875	nan
267.2083	nan
267.2292	nan
267.2500	nan
267.2708	nan
267.2917	nan
267.3125	nan
267.3333	nan
267.3542	nan
267.3750	nan
267.3958	nan
267.4167	nan
267.4375	nan
267.4583	nan
267.4792	nan
267.5000	nan
267.5208	nan
267.5417	nan
267.5625	nan
267.5833	nan
267.6042	nan
267.6250	nan
267.6458	nan
267.6667	nan
267.6875	nan
267.7083	nan
267.7292	nan
267.7500	nan
267.7708	nan
267.7917	nan
267.8125	nan
267.8333	nan
267.8542	nan
267.8750	nan
267.8958	nan
267.9167	nan
267.9375	nan
267.9583	nan
267.9792	nan
268.0000	nan
268.0208	nan
268.0417	nan
268.0625	nan
268.0833	nan
268.1042	nan
268.1250	nan
268.1458	nan
268.1667	nan
268.1875	nan
268.2083	nan
268.2292	nan
268.2500	nan
268.2708	nan
268.2917	nan
268.3125	nan
268.3333	nan
268.3542	nan
268.3750	nan
268.3958	nan
268.4167	nan
268.4375	nan
268.4583	nan
268.4792	nan
268.5000	nan
268.5208	1.030
268.5417	0.290
268.5625	0.060
268.5833	0.000
268.6042	0.000
268.6250	0.000
268.6458	0.000
268.6667	0.000
268.6875	0.000
268.7083	0.000
268.7292	0.000
268.7500	0.000
268.7708	0.000
268.7917	0.000
268.8125	0.000
268.8333	0.000
268.8542	0.000
268.8750	0.000
268.8958	0.000
268.9167	0.000
268.9375	0.000
268.9583	0.000
268.9792	0.000
269.0000	0.000
269.0208	0.000
269.0417	0.000
269.0625	0.000
269.0833	0.000
269.1042	0.000
